净值日期,单位净值,累计净值,日增长率,申购状态,赎回状态,上证涨跌,涨跌
2014-04-15,1.366,1.366,-0.65,开放申购,开放赎回,-1.4,-1
2014-04-14,1.375,1.375,0.15,开放申购,开放赎回,0.05,1
2014-04-11,1.373,1.373,0.15,开放申购,开放赎回,-0.18,1
2014-04-10,1.371,1.371,1.56,开放申购,开放赎回,1.38,1
2014-04-09,1.35,1.35,2.04,开放申购,开放赎回,0.33,1
2014-04-08,1.323,1.323,0.76,开放申购,开放赎回,1.92,1
2014-04-04,1.313,1.313,0.77,开放申购,开放赎回,0.74,1
2014-04-03,1.303,1.303,1.09,开放申购,开放赎回,-0.74,1
2014-04-02,1.289,1.289,-0.15,开放申购,开放赎回,0.56,-1
2014-04-01,1.291,1.291,2.62,开放申购,开放赎回,0.7,1
2014-03-31,1.258,1.258,-1.1,开放申购,开放赎回,-0.41,-1
2014-03-28,1.272,1.272,-2.68,开放申购,开放赎回,-0.24,-1
2014-03-27,1.307,1.307,-2.39,开放申购,开放赎回,-0.83,-1
2014-03-26,1.339,1.339,1.06,开放申购,开放赎回,-0.18,1
2014-03-25,1.325,1.325,-1.49,开放申购,开放赎回,0.05,-1
2014-03-24,1.345,1.345,-0.59,开放申购,开放赎回,0.91,-1
2014-03-21,1.353,1.353,1.05,开放申购,开放赎回,2.72,1
2014-03-20,1.339,1.339,-3.18,开放申购,开放赎回,-1.4,-1
2014-03-19,1.383,1.383,-0.43,开放申购,开放赎回,-0.17,-1
2014-03-18,1.389,1.389,-0.36,开放申购,开放赎回,0.08,-1
2014-03-17,1.394,1.394,0.8,开放申购,开放赎回,0.96,1
2014-03-14,1.383,1.383,1.17,开放申购,开放赎回,-0.73,1
2014-03-13,1.367,1.367,2.4,开放申购,开放赎回,1.07,1
2014-03-12,1.335,1.335,0.53,开放申购,开放赎回,-0.17,1
2014-03-11,1.328,1.328,0.45,开放申购,开放赎回,0.1,1
2014-03-10,1.322,1.322,-2.51,开放申购,开放赎回,-2.86,-1
2014-03-07,1.356,1.356,-0.15,开放申购,开放赎回,-0.08,-1
2014-03-06,1.358,1.358,-0.51,开放申购,开放赎回,0.32,-1
2014-03-05,1.365,1.365,0.29,开放申购,开放赎回,-0.89,1
2014-03-04,1.361,1.361,-1.16,开放申购,开放赎回,-0.18,-1
2014-03-03,1.377,1.377,2.84,开放申购,开放赎回,0.92,1
2014-02-28,1.339,1.339,1.29,开放申购,开放赎回,0.44,1
2014-02-27,1.322,1.322,-1.56,开放申购,开放赎回,0.3,-1
2014-02-26,1.343,1.343,-0.67,开放申购,开放赎回,0.35,-1
2014-02-25,1.352,1.352,-4.92,开放申购,开放赎回,-2.04,-1
2014-02-24,1.422,1.422,2.16,开放申购,开放赎回,-1.75,1
2014-02-21,1.392,1.392,0.36,开放申购,开放赎回,-1.17,1
2014-02-20,1.387,1.387,-1.77,开放申购,开放赎回,-0.18,-1
2014-02-19,1.412,1.412,-1.33,开放申购,开放赎回,1.11,-1
2014-02-18,1.431,1.431,-0.35,开放申购,开放赎回,-0.77,-1
2014-02-17,1.436,1.436,3.16,开放申购,开放赎回,0.92,1
2014-02-14,1.392,1.392,2.58,开放申购,开放赎回,0.83,1
2014-02-13,1.357,1.357,-1.88,开放申购,开放赎回,-0.55,-1
2014-02-12,1.383,1.383,0.73,开放申购,开放赎回,0.3,1
2014-02-11,1.373,1.373,-1.36,开放申购,开放赎回,0.84,-1
2014-02-10,1.392,1.392,2.43,开放申购,开放赎回,2.03,1
2014-02-07,1.359,1.359,2.95,开放申购,开放赎回,0.56,1
2014-01-30,1.32,1.32,-1.49,开放申购,开放赎回,-0.82,-1
2014-01-29,1.34,1.34,2.06,开放申购,开放赎回,0.56,1
2014-01-28,1.313,1.313,-1.2,开放申购,开放赎回,0.26,-1
2014-01-27,1.329,1.329,-1.63,开放申购,开放赎回,-1.03,-1
2014-01-24,1.351,1.351,1.05,开放申购,开放赎回,0.6,1
2014-01-23,1.337,1.337,0.91,开放申购,开放赎回,-0.47,1
2014-01-22,1.325,1.325,2.08,开放申购,开放赎回,2.16,1
2014-01-21,1.298,1.298,1.56,开放申购,开放赎回,0.86,1
2014-01-20,1.278,1.278,-1.92,开放申购,开放赎回,-0.68,-1
2014-01-17,1.303,1.303,-1.06,开放申购,开放赎回,-0.93,-1
2014-01-16,1.317,1.317,-1.35,开放申购,开放赎回,0.02,-1
2014-01-15,1.335,1.335,1.68,开放申购,开放赎回,-0.17,1
2014-01-14,1.313,1.313,2.26,开放申购,开放赎回,0.86,1
2014-01-13,1.284,1.284,0.0,开放申购,开放赎回,-0.19,-1
2014-01-10,1.284,1.284,-1.98,开放申购,开放赎回,-0.71,-1
2014-01-09,1.31,1.31,-1.87,开放申购,开放赎回,-0.82,-1
2014-01-08,1.335,1.335,1.68,开放申购,开放赎回,-0.15,1
2014-01-07,1.313,1.313,2.02,开放申购,开放赎回,0.08,1
2014-01-06,1.287,1.287,-1.83,开放申购,开放赎回,-1.8,-1
2014-01-03,1.311,1.311,0.92,开放申购,开放赎回,-1.24,1
2014-01-02,1.299,1.299,2.12,开放申购,开放赎回,-0.31,1
2013-12-31,1.272,1.272,-0.24,开放申购,开放赎回,0.88,-1
2013-12-30,1.275,1.275,0.24,开放申购,开放赎回,-0.18,1
2013-12-27,1.272,1.272,1.84,开放申购,开放赎回,1.36,1
2013-12-26,1.249,1.249,-1.34,开放申购,开放赎回,-1.58,-1
2013-12-25,1.266,1.266,1.69,开放申购,开放赎回,0.64,1
2013-12-24,1.245,1.245,1.22,开放申购,开放赎回,0.15,1
2013-12-23,1.23,1.23,0.33,开放申购,开放赎回,0.24,1
2013-12-20,1.226,1.226,-1.21,开放申购,开放赎回,-2.02,-1
2013-12-19,1.241,1.241,-0.56,开放申购,开放赎回,-0.95,-1
2013-12-18,1.248,1.248,0.16,开放申购,开放赎回,-0.13,1
2013-12-17,1.246,1.246,-0.56,开放申购,开放赎回,-0.45,-1
2013-12-16,1.253,1.253,-1.11,开放申购,开放赎回,-1.6,-1
2013-12-13,1.267,1.267,0.08,开放申购,开放赎回,-0.31,1
2013-12-12,1.266,1.266,0.88,开放申购,开放赎回,-0.06,1
2013-12-11,1.255,1.255,-0.55,开放申购,开放赎回,-1.49,-1
2013-12-10,1.262,1.262,-0.32,开放申购,开放赎回,-0.03,-1
2013-12-09,1.266,1.266,0.72,开放申购,开放赎回,0.05,1
2013-12-06,1.257,1.257,-0.79,开放申购,开放赎回,-0.44,-1
2013-12-05,1.267,1.267,-1.63,开放申购,开放赎回,-0.21,-1
2013-12-04,1.288,1.288,0.78,开放申购,开放赎回,1.31,1
2013-12-03,1.278,1.278,1.51,开放申购,开放赎回,0.69,1
2013-12-02,1.259,1.259,-4.69,开放申购,开放赎回,-0.59,-1
2013-11-29,1.321,1.321,1.38,开放申购,开放赎回,0.05,1
2013-11-28,1.303,1.303,0.93,开放申购,开放赎回,0.83,1
2013-11-27,1.291,1.291,1.02,开放申购,开放赎回,0.82,1
2013-11-26,1.278,1.278,-0.47,开放申购,开放赎回,-0.14,-1
2013-11-25,1.284,1.284,0.16,开放申购,开放赎回,-0.47,1
2013-11-22,1.282,1.282,0.39,开放申购,开放赎回,-0.43,1
2013-11-21,1.277,1.277,-1.08,开放申购,开放赎回,-0.04,-1
2013-11-20,1.291,1.291,1.18,开放申购,开放赎回,0.62,1
2013-11-19,1.276,1.276,0.55,开放申购,开放赎回,-0.19,1
2013-11-18,1.269,1.269,2.09,开放申购,开放赎回,2.87,1
2013-11-15,1.243,1.243,1.39,开放申购,开放赎回,1.68,1
2013-11-14,1.226,1.226,1.32,开放申购,开放赎回,0.6,1
2013-11-13,1.21,1.21,-1.47,开放申购,开放赎回,-1.83,-1
2013-11-12,1.228,1.228,0.57,开放申购,开放赎回,0.82,1
2013-11-11,1.221,1.221,0.0,开放申购,开放赎回,0.16,-1
2013-11-08,1.221,1.221,-1.45,开放申购,开放赎回,-1.09,-1
2013-11-07,1.239,1.239,-0.88,开放申购,开放赎回,-0.48,-1
2013-11-06,1.25,1.25,-1.42,开放申购,开放赎回,-0.82,-1
2013-11-05,1.268,1.268,1.28,开放申购,开放赎回,0.35,1
2013-11-04,1.252,1.252,0.16,开放申购,开放赎回,0.0,1
2013-11-01,1.25,1.25,-0.08,开放申购,开放赎回,0.37,-1
2013-10-31,1.251,1.251,-2.65,开放申购,开放赎回,-0.87,-1
2013-10-30,1.285,1.285,1.98,开放申购,开放赎回,1.48,1
2013-10-29,1.26,1.26,-1.72,开放申购,开放赎回,-0.23,-1
2013-10-28,1.282,1.282,0.0,开放申购,开放赎回,0.04,-1
2013-10-25,1.282,1.282,-2.36,开放申购,开放赎回,-1.45,-1
2013-10-24,1.313,1.313,-0.76,开放申购,开放赎回,-0.86,-1
2013-10-23,1.323,1.323,-4.13,开放申购,开放赎回,-1.25,-1
2013-10-22,1.38,1.38,-2.4,开放申购,开放赎回,-0.83,-1
2013-10-21,1.414,1.414,3.44,开放申购,开放赎回,1.62,1
2013-10-18,1.367,1.367,1.94,开放申购,开放赎回,0.24,1
2013-10-17,1.341,1.341,-0.89,开放申购,开放赎回,-0.21,-1
2013-10-16,1.353,1.353,-3.15,开放申购,开放赎回,-1.81,-1
2013-10-15,1.397,1.397,-0.78,开放申购,开放赎回,-0.19,-1
2013-10-14,1.408,1.408,0.93,开放申购,开放赎回,0.43,1
2013-10-11,1.395,1.395,1.97,开放申购,开放赎回,1.7,1
2013-10-10,1.368,1.368,-0.87,开放申购,开放赎回,-0.94,-1
2013-10-09,1.38,1.38,1.85,开放申购,开放赎回,0.62,1
2013-10-08,1.355,1.355,1.27,开放申购,开放赎回,1.08,1
2013-09-30,1.338,1.338,0.83,开放申购,开放赎回,0.68,1
2013-09-27,1.327,1.327,0.45,开放申购,开放赎回,0.2,1
2013-09-26,1.321,1.321,-1.56,开放申购,开放赎回,-1.94,-1
2013-09-25,1.342,1.342,0.07,开放申购,开放赎回,-0.41,1
2013-09-24,1.341,1.341,0.15,开放申购,开放赎回,-0.61,1
2013-09-23,1.339,1.339,2.68,开放申购,开放赎回,1.33,1
2013-09-18,1.304,1.304,0.77,开放申购,开放赎回,0.29,1
2013-09-17,1.294,1.294,-1.3,开放申购,开放赎回,-2.05,-1
2013-09-16,1.311,1.311,1.16,开放申购,开放赎回,-0.22,1
2013-09-13,1.296,1.296,0.62,开放申购,开放赎回,-0.86,1
2013-09-12,1.288,1.288,-0.46,开放申购,开放赎回,0.64,-1
2013-09-11,1.294,1.294,-2.12,开放申购,开放赎回,0.15,-1
2013-09-10,1.322,1.322,-0.75,开放申购,开放赎回,1.15,-1
2013-09-09,1.332,1.332,-0.08,开放申购,开放赎回,3.39,-1
2013-09-06,1.333,1.333,0.6,开放申购,开放赎回,0.83,1
2013-09-05,1.325,1.325,0.91,开放申购,开放赎回,-0.24,1
2013-09-04,1.313,1.313,-0.45,开放申购,开放赎回,0.21,-1
2013-09-03,1.319,1.319,1.93,开放申购,开放赎回,1.18,1
2013-09-02,1.294,1.294,1.73,开放申购,开放赎回,0.0,1
2013-08-30,1.272,1.272,-3.2,开放申购,开放赎回,0.06,-1
2013-08-29,1.314,1.314,-0.45,开放申购,开放赎回,-0.19,-1
2013-08-28,1.32,1.32,-2.0,开放申购,开放赎回,-0.11,-1
2013-08-27,1.347,1.347,-0.22,开放申购,开放赎回,0.34,-1
2013-08-26,1.35,1.35,1.43,开放申购,开放赎回,1.9,1
2013-08-23,1.331,1.331,0.53,开放申购,开放赎回,-0.47,1
2013-08-22,1.324,1.324,1.07,开放申购,开放赎回,-0.28,1
2013-08-21,1.31,1.31,0.08,开放申购,开放赎回,0.02,1
2013-08-20,1.309,1.309,-0.08,开放申购,开放赎回,-0.62,-1
2013-08-19,1.31,1.31,2.18,开放申购,开放赎回,0.83,1
2013-08-16,1.282,1.282,-1.46,开放申购,开放赎回,-0.64,-1
2013-08-15,1.301,1.301,-1.14,开放申购,开放赎回,-0.87,-1
2013-08-14,1.316,1.316,-0.38,开放申购,开放赎回,-0.29,-1
2013-08-13,1.321,1.321,0.84,开放申购,开放赎回,0.23,1
2013-08-12,1.31,1.31,0.77,开放申购,开放赎回,2.39,1
2013-08-09,1.3,1.3,-0.23,开放申购,开放赎回,0.36,-1
2013-08-08,1.303,1.303,0.0,开放申购,开放赎回,-0.09,-1
2013-08-07,1.303,1.303,-1.66,开放申购,开放赎回,-0.67,-1
2013-08-06,1.325,1.325,1.07,开放申购,开放赎回,0.49,1
2013-08-05,1.311,1.311,1.39,开放申购,开放赎回,1.04,1
2013-08-02,1.293,1.293,0.7,开放申购,开放赎回,0.02,1
2013-08-01,1.284,1.284,3.72,开放申购,开放赎回,1.77,1
2013-07-31,1.238,1.238,0.41,开放申购,开放赎回,0.19,1
2013-07-30,1.233,1.233,-1.04,开放申购,开放赎回,0.7,-1
2013-07-29,1.246,1.246,-1.74,开放申购,开放赎回,-1.72,-1
2013-07-26,1.268,1.268,-0.94,开放申购,开放赎回,-0.51,-1
2013-07-25,1.28,1.28,-3.76,开放申购,开放赎回,-0.6,-1
2013-07-24,1.33,1.33,-0.82,开放申购,开放赎回,-0.52,-1
2013-07-23,1.341,1.341,2.37,开放申购,开放赎回,1.95,1
2013-07-22,1.31,1.31,1.95,开放申购,开放赎回,0.61,1
2013-07-19,1.285,1.285,-1.0,开放申购,开放赎回,-1.52,-1
2013-07-18,1.298,1.298,0.08,开放申购,开放赎回,-1.05,1
2013-07-17,1.297,1.297,-1.97,开放申购,开放赎回,-1.01,-1
2013-07-16,1.323,1.323,1.69,开放申购,开放赎回,0.31,1
2013-07-15,1.301,1.301,2.36,开放申购,开放赎回,0.98,1
2013-07-12,1.271,1.271,-0.16,开放申购,开放赎回,-1.62,-1
2013-07-11,1.273,1.273,2.99,开放申购,开放赎回,3.23,1
2013-07-10,1.236,1.236,2.66,开放申购,开放赎回,2.17,1
2013-07-09,1.204,1.204,-0.33,开放申购,开放赎回,0.37,-1
2013-07-08,1.208,1.208,-2.58,开放申购,开放赎回,-2.44,-1
2013-07-05,1.24,1.24,-2.67,开放申购,开放赎回,0.05,-1
2013-07-04,1.274,1.274,-1.32,开放申购,开放赎回,0.59,-1
2013-07-03,1.291,1.291,1.02,开放申购,开放赎回,-0.61,1
2013-07-02,1.278,1.278,2.24,开放申购,开放赎回,0.57,1
2013-07-01,1.25,1.25,3.82,开放申购,开放赎回,0.81,1
2013-06-28,1.204,1.204,-0.25,开放申购,开放赎回,1.5,-1
2013-06-27,1.207,1.207,-1.71,开放申购,开放赎回,-0.08,-1
2013-06-26,1.228,1.228,5.14,开放申购,开放赎回,-0.41,1
2013-06-25,1.168,1.168,1.3,开放申购,开放赎回,-0.19,1
2013-06-24,1.153,1.153,-4.39,开放申购,开放赎回,-5.3,-1
2013-06-21,1.206,1.206,-0.41,开放申购,开放赎回,-0.52,-1
2013-06-20,1.211,1.211,-3.2,开放申购,开放赎回,-2.77,-1
2013-06-19,1.251,1.251,-0.16,开放申购,开放赎回,-0.73,-1
2013-06-18,1.253,1.253,0.16,开放申购,开放赎回,0.14,1
2013-06-17,1.251,1.251,0.48,开放申购,开放赎回,-0.27,1
2013-06-14,1.245,1.245,3.58,开放申购,开放赎回,0.64,1
2013-06-13,1.202,1.202,-1.64,开放申购,开放赎回,-2.83,-1
2013-06-07,1.222,1.222,-0.89,开放申购,开放赎回,-1.39,-1
2013-06-06,1.233,1.233,-0.96,开放申购,开放赎回,-1.27,-1
2013-06-05,1.245,1.245,1.14,开放申购,开放赎回,-0.07,1
2013-06-04,1.231,1.231,-2.46,开放申购,开放赎回,-1.17,-1
2013-06-03,1.262,1.262,-1.64,开放申购,开放赎回,-0.06,-1
2013-05-31,1.283,1.283,-0.62,开放申购,开放赎回,-0.74,-1
2013-05-30,1.291,1.291,-0.23,开放申购,开放赎回,-0.27,-1
2013-05-29,1.294,1.294,0.31,开放申购,开放赎回,0.12,1
2013-05-24,1.296,1.296,2.69,开放申购,开放赎回,0.57,1
2013-05-23,1.262,1.262,0.88,开放申购,开放赎回,-1.16,1
2013-05-22,1.251,1.251,-2.65,开放申购,开放赎回,-0.12,-1
2013-05-21,1.285,1.285,1.58,开放申购,开放赎回,0.22,1
2013-05-20,1.265,1.265,2.26,开放申购,开放赎回,0.75,1
2013-05-17,1.237,1.237,3.08,开放申购,开放赎回,1.38,1
2013-05-16,1.2,1.2,0.93,开放申购,开放赎回,1.21,1
2013-05-15,1.189,1.189,3.93,开放申购,开放赎回,0.35,1
2013-05-14,1.144,1.144,-2.05,开放申购,开放赎回,-1.11,-1
2013-05-13,1.168,1.168,1.13,开放申购,开放赎回,-0.22,1
2013-05-10,1.155,1.155,0.87,开放申购,开放赎回,0.62,1
2013-05-09,1.145,1.145,-0.17,开放申购,开放赎回,-0.59,-1
2013-05-08,1.147,1.147,1.59,开放申购,开放赎回,0.48,1
2013-05-07,1.129,1.129,0.36,开放申购,开放赎回,0.2,1
2013-05-06,1.125,1.125,1.53,开放申购,开放赎回,1.16,1
2013-05-03,1.108,1.108,2.03,开放申购,开放赎回,1.44,1
2013-05-02,1.086,1.086,2.26,开放申购,开放赎回,-0.17,1
2013-04-26,1.062,1.062,-1.48,开放申购,开放赎回,-0.97,-1
2013-04-25,1.078,1.078,-2.53,开放申购,开放赎回,-0.86,-1
2013-04-24,1.106,1.106,2.12,开放申购,开放赎回,1.55,1
2013-04-23,1.083,1.083,-2.08,开放申购,开放赎回,-2.57,-1
2013-04-22,1.106,1.106,1.75,开放申购,开放赎回,-0.11,1
2013-04-19,1.087,1.087,2.35,开放申购,开放赎回,2.14,1
2013-04-18,1.062,1.062,0.28,开放申购,开放赎回,0.17,1
2013-04-17,1.059,1.059,2.22,开放申购,开放赎回,-0.05,1
2013-04-16,1.036,1.036,1.67,开放申购,开放赎回,0.59,1
2013-04-15,1.019,1.019,-1.36,开放申购,开放赎回,-1.13,-1
2013-04-12,1.033,1.033,0.0,开放申购,开放赎回,-0.58,-1
2013-04-11,1.033,1.033,0.19,开放申购,开放赎回,-0.3,1
2013-04-10,1.031,1.031,-0.48,开放申购,开放赎回,0.02,-1
2013-04-09,1.036,1.036,0.97,开放申购,开放赎回,0.64,1
2013-04-08,1.026,1.026,0.98,开放申购,开放赎回,-0.62,1
2013-04-03,1.016,1.016,-1.26,开放申购,开放赎回,-0.11,-1
2013-04-02,1.029,1.029,-2.0,开放申购,开放赎回,-0.3,-1
2013-04-01,1.05,1.05,-0.19,开放申购,开放赎回,-0.1,-1
2013-03-29,1.052,1.052,0.0,开放申购,开放赎回,0.01,-1
2013-03-28,1.052,1.052,-1.31,开放申购,开放赎回,-2.82,-1
2013-03-27,1.066,1.066,0.0,开放申购,开放赎回,0.16,-1
2013-03-26,1.066,1.066,-0.56,开放申购,开放赎回,-1.25,-1
2013-03-25,1.072,1.072,0.56,开放申购,开放赎回,-0.07,1
2013-03-22,1.066,1.066,0.38,开放申购,开放赎回,0.17,1
2013-03-21,1.062,1.062,0.95,开放申购,开放赎回,0.3,1
2013-03-20,1.052,1.052,3.24,开放申购,开放赎回,2.66,1
2013-03-19,1.019,1.019,0.1,开放申购,开放赎回,0.78,1
2013-03-18,1.018,1.018,-0.1,开放申购,开放赎回,-1.68,-1
2013-03-15,1.019,1.019,0.1,开放申购,开放赎回,0.36,1
2013-03-14,1.018,1.018,0.79,开放申购,开放赎回,0.28,1
2013-03-13,1.01,1.01,-0.88,开放申购,开放赎回,-0.99,-1
2013-03-12,1.019,1.019,-1.92,开放申购,开放赎回,-1.04,-1
2013-03-11,1.039,1.039,0.39,开放申购,开放赎回,-0.35,1
2013-03-08,1.035,1.035,-1.62,开放申购,开放赎回,-0.24,-1
2013-03-07,1.052,1.052,-1.41,开放申购,开放赎回,-0.98,-1
2013-03-06,1.067,1.067,1.14,开放申购,开放赎回,0.9,1
2013-03-05,1.055,1.055,3.13,开放申购,开放赎回,2.33,1
2013-03-04,1.023,1.023,-3.94,开放申购,开放赎回,-3.65,-1
2013-03-01,1.065,1.065,1.43,开放申购,开放赎回,-0.26,1
2013-02-28,1.05,1.05,2.54,开放申购,开放赎回,2.26,1
2013-02-27,1.024,1.024,0.49,开放申购,开放赎回,0.87,1
2013-02-26,1.019,1.019,-0.97,开放申购,开放赎回,-1.4,-1
2013-02-25,1.029,1.029,0.78,开放申购,开放赎回,0.5,1
2013-02-22,1.021,1.021,0.29,开放申购,开放赎回,-0.51,1
2013-02-21,1.018,1.018,-2.4,开放申购,开放赎回,-2.97,-1
2013-02-20,1.043,1.043,1.86,开放申购,开放赎回,0.6,1
2013-02-19,1.024,1.024,-3.76,开放申购,开放赎回,-1.6,-1
2013-02-18,1.064,1.064,-1.12,开放申购,开放赎回,-0.45,-1
2013-02-08,1.076,1.076,1.32,开放申购,开放赎回,0.57,1
2013-02-07,1.062,1.062,0.28,开放申购,开放赎回,-0.66,1
2013-02-06,1.059,1.059,-0.28,开放申购,开放赎回,0.06,-1
2013-02-05,1.062,1.062,1.53,开放申购,开放赎回,0.2,1
2013-02-04,1.046,1.046,0.1,开放申购,开放赎回,0.38,1
2013-02-01,1.045,1.045,1.06,开放申购,开放赎回,1.41,1
2013-01-31,1.034,1.034,-1.24,开放申购,开放赎回,0.12,-1
2013-01-30,1.047,1.047,0.67,开放申购,开放赎回,1.0,1
2013-01-29,1.04,1.04,0.87,开放申购,开放赎回,0.53,1
2013-01-28,1.031,1.031,2.18,开放申购,开放赎回,2.41,1
2013-01-25,1.009,1.009,0.0,开放申购,开放赎回,-0.49,-1
2013-01-24,1.009,1.009,-2.51,开放申购,开放赎回,-0.79,-1
2013-01-23,1.035,1.035,-0.1,开放申购,开放赎回,0.25,-1
2013-01-22,1.036,1.036,-1.52,开放申购,开放赎回,-0.56,-1
2013-01-21,1.052,1.052,-0.57,开放申购,开放赎回,0.48,-1
2013-01-18,1.058,1.058,1.05,开放申购,开放赎回,1.41,1
2013-01-17,1.047,1.047,-0.38,开放申购,开放赎回,-1.06,-1
2013-01-16,1.051,1.051,-0.57,开放申购,开放赎回,-0.7,-1
2013-01-15,1.057,1.057,1.34,开放申购,开放赎回,0.6,1
2013-01-14,1.043,1.043,3.27,开放申购,开放赎回,3.06,1
2013-01-11,1.01,1.01,-1.08,开放申购,开放赎回,-1.78,-1
2013-01-10,1.021,1.021,-0.1,开放申购,开放赎回,0.37,-1
2013-01-09,1.022,1.022,0.99,开放申购,开放赎回,-0.03,1
2013-01-08,1.012,1.012,0.8,开放申购,开放赎回,-0.41,1
2013-01-07,1.004,1.004,0.1,开放申购,开放赎回,0.37,1
2013-01-04,1.003,1.003,-1.67,开放申购,开放赎回,0.35,-1
2012-12-31,1.02,1.02,0.89,开放申购,开放赎回,1.61,1
2012-12-28,1.011,1.011,1.2,开放申购,开放赎回,1.24,1
2012-12-27,0.999,0.999,-0.89,开放申购,开放赎回,-0.6,-1
2012-12-26,1.008,1.008,0.7,开放申购,开放赎回,0.25,1
2012-12-25,1.001,1.001,2.14,开放申购,开放赎回,2.53,1
2012-12-24,0.98,0.98,0.93,开放申购,开放赎回,0.27,1
2012-12-21,0.971,0.971,0.31,开放申购,开放赎回,-0.69,1
2012-12-20,0.968,0.968,1.26,开放申购,开放赎回,0.28,1
2012-12-19,0.956,0.956,0.74,开放申购,开放赎回,-0.01,1
2012-12-18,0.949,0.949,-0.73,开放申购,开放赎回,0.1,-1
2012-12-17,0.956,0.956,-0.93,开放申购,开放赎回,0.45,-1
2012-12-14,0.965,0.965,3.54,开放申购,开放赎回,4.32,1
2012-12-13,0.932,0.932,-0.64,开放申购,开放赎回,-1.02,-1
2012-12-12,0.938,0.938,0.0,开放申购,开放赎回,0.39,-1
2012-12-11,0.938,0.938,-0.64,开放申购,开放赎回,-0.44,-1
2012-12-10,0.944,0.944,1.07,开放申购,开放赎回,1.07,1
2012-12-07,0.934,0.934,0.54,开放申购,开放赎回,1.6,1
2012-12-06,0.929,0.929,0.22,开放申购,开放赎回,-0.13,1
2012-12-05,0.927,0.927,2.66,开放申购,开放赎回,2.87,1
2012-12-04,0.903,0.903,0.78,开放申购,开放赎回,0.78,1
2012-12-03,0.896,0.896,-0.67,开放申购,开放赎回,-1.03,-1
2012-11-30,0.902,0.902,1.35,开放申购,开放赎回,0.85,1
2012-11-29,0.89,0.89,-0.34,开放申购,开放赎回,-0.51,-1
2012-11-28,0.893,0.893,-1.11,开放申购,开放赎回,-0.89,-1
2012-11-27,0.903,0.903,-1.2,开放申购,开放赎回,-1.3,-1
2012-11-26,0.914,0.914,-0.87,开放申购,开放赎回,-0.49,-1
2012-11-23,0.922,0.922,-0.11,开放申购,开放赎回,0.58,-1
2012-11-22,0.923,0.923,-0.65,开放申购,开放赎回,-0.72,-1
2012-11-21,0.929,0.929,0.22,开放申购,开放赎回,1.07,1
2012-11-20,0.927,0.927,0.43,开放申购,开放赎回,-0.4,1
2012-11-19,0.923,0.923,-0.75,开放申购,开放赎回,0.11,-1
2012-11-16,0.93,0.93,-0.64,开放申购,开放赎回,-0.77,-1
2012-11-15,0.936,0.936,-0.74,开放申购,开放赎回,-1.22,-1
2012-11-14,0.943,0.943,0.43,开放申购,开放赎回,0.37,1
2012-11-13,0.939,0.939,-1.47,开放申购,开放赎回,-1.51,-1
2012-11-12,0.953,0.953,0.11,开放申购,开放赎回,0.49,1
2012-11-09,0.952,0.952,-0.73,开放申购,开放赎回,-0.12,-1
2012-11-08,0.959,0.959,-1.84,开放申购,开放赎回,-1.63,-1
2012-11-07,0.977,0.977,-0.41,开放申购,开放赎回,-0.01,-1
2012-11-06,0.981,0.981,-0.81,开放申购,开放赎回,-0.38,-1
2012-11-05,0.989,0.989,-1.2,开放申购,开放赎回,-0.14,-1
2012-11-02,1.001,1.001,-0.1,开放申购,开放赎回,0.6,-1
2012-11-01,1.002,1.002,1.21,开放申购,开放赎回,1.72,1
2012-10-31,0.99,0.99,0.51,开放申购,开放赎回,0.32,1
2012-10-30,0.985,0.985,0.61,开放申购,开放赎回,0.17,1
2012-10-29,0.979,0.979,0.51,开放申购,开放赎回,-0.35,1
2012-10-26,0.974,0.974,-1.02,开放申购,开放赎回,-1.68,-1
2012-10-25,0.984,0.984,-1.5,开放申购,开放赎回,-0.68,-1
2012-10-24,0.999,0.999,-0.2,开放申购,开放赎回,0.07,-1
2012-10-23,1.001,1.001,-1.86,开放申购,开放赎回,-0.86,-1
2012-10-22,1.02,1.02,0.3,开放申购,开放赎回,0.21,1
2012-10-19,1.017,1.017,-0.1,开放申购,开放赎回,-0.16,-1
2012-10-18,1.018,1.018,1.39,开放申购,开放赎回,1.24,1
2012-10-17,1.004,1.004,0.0,开放申购,开放赎回,0.32,-1
2012-10-16,1.004,1.004,0.8,开放申购,开放赎回,0.01,1
2012-10-15,0.996,0.996,-0.3,开放申购,开放赎回,-0.3,-1
2012-10-12,0.999,0.999,-0.3,开放申购,开放赎回,0.1,-1
2012-10-11,1.002,1.002,-0.99,开放申购,开放赎回,-0.81,-1
2012-10-10,1.012,1.012,0.7,开放申购,开放赎回,0.22,1
2012-10-09,1.005,1.005,2.13,开放申购,开放赎回,1.97,1
2012-10-08,0.984,0.984,-0.2,开放申购,开放赎回,-0.56,-1
2012-09-28,0.986,0.986,1.65,开放申购,开放赎回,1.45,1
2012-09-27,0.97,0.97,1.78,开放申购,开放赎回,2.6,1
2012-09-26,0.953,0.953,-1.45,开放申购,开放赎回,-1.24,-1
2012-09-25,0.967,0.967,-0.31,开放申购,开放赎回,-0.19,-1
2012-09-24,0.97,0.97,0.83,开放申购,开放赎回,0.32,1
2012-09-21,0.962,0.962,-0.62,开放申购,开放赎回,0.09,-1
2012-09-20,0.968,0.968,-1.93,开放申购,开放赎回,-2.08,-1
