净值日期,单位净值,累计净值,日增长率,申购状态,赎回状态,上证涨跌
2020-10-15,5.1330,5.1330,-0.96%,开放申购,开放赎回,-0.26%
2020-10-14,5.1830,5.1830,-1.89%,开放申购,开放赎回,-0.56%
2020-10-13,5.2830,5.2830,0.25%,开放申购,开放赎回,0.04%
2020-10-12,5.2700,5.2700,1.91%,开放申购,开放赎回,2.64%
2020-10-09,5.1710,5.1710,4.36%,开放申购,开放赎回,1.68%
2020-09-30,4.9550,4.9550,0.30%,开放申购,开放赎回,-0.20%
2020-09-29,4.9400,4.9400,1.73%,开放申购,开放赎回,0.21%
2020-09-28,4.8560,4.8560,0.12%,开放申购,开放赎回,-0.06%
2020-09-25,4.8500,4.8500,-0.19%,开放申购,开放赎回,-0.12%
2020-09-24,4.8590,4.8590,-2.51%,开放申购,开放赎回,-1.72%
2020-09-23,4.9840,4.9840,1.57%,开放申购,开放赎回,0.17%
2020-09-22,4.9070,4.9070,-1.64%,开放申购,开放赎回,-1.29%
2020-09-21,4.9890,4.9890,-0.08%,开放申购,开放赎回,-0.63%
2020-09-18,4.9930,4.9930,0.99%,开放申购,开放赎回,2.07%
2020-09-17,4.9440,4.9440,1.31%,开放申购,开放赎回,-0.41%
2020-09-16,4.8800,4.8800,0.33%,开放申购,开放赎回,-0.36%
2020-09-15,4.8640,4.8640,0.37%,开放申购,开放赎回,0.51%
2020-09-14,4.8460,4.8460,1.30%,开放申购,开放赎回,0.57%
2020-09-11,4.7840,4.7840,2.77%,开放申购,开放赎回,0.79%
2020-09-10,4.6550,4.6550,-0.89%,开放申购,开放赎回,-0.61%
2020-09-09,4.6970,4.6970,-3.03%,开放申购,开放赎回,-1.86%
2020-09-08,4.8440,4.8440,0.02%,开放申购,开放赎回,0.72%
2020-09-07,4.8430,4.8430,-2.89%,开放申购,开放赎回,-1.87%
2020-09-04,4.9870,4.9870,-0.06%,开放申购,开放赎回,-0.87%
2020-09-03,4.9900,4.9900,-0.50%,开放申购,开放赎回,-0.58%
2020-09-02,5.0150,5.0150,0.52%,开放申购,开放赎回,-0.17%
2020-09-01,4.9890,4.9890,1.28%,开放申购,开放赎回,0.44%
2020-08-31,4.9260,4.9260,-0.26%,开放申购,开放赎回,-0.24%
2020-08-28,4.9390,4.9390,1.46%,开放申购,开放赎回,1.60%
2020-08-27,4.8680,4.8680,1.31%,开放申购,开放赎回,0.61%
2020-08-26,4.8050,4.8050,-2.89%,开放申购,开放赎回,-1.30%
2020-08-25,4.9480,4.9480,-0.76%,开放申购,开放赎回,-0.36%
2020-08-24,4.9860,4.9860,2.00%,开放申购,开放赎回,0.15%
2020-08-21,4.8880,4.8880,1.39%,开放申购,开放赎回,0.50%
2020-08-20,4.8210,4.8210,-0.97%,开放申购,开放赎回,-1.30%
2020-08-19,4.8680,4.8680,-2.52%,开放申购,开放赎回,-1.24%
2020-08-18,4.9940,4.9940,0.26%,开放申购,开放赎回,0.36%
2020-08-17,4.9810,4.9810,1.57%,开放申购,开放赎回,2.34%
2020-08-14,4.9040,4.9040,1.18%,开放申购,开放赎回,1.19%
2020-08-13,4.8470,4.8470,0.94%,开放申购,开放赎回,0.04%
2020-08-12,4.8020,4.8020,-0.91%,开放申购,开放赎回,-0.63%
2020-08-11,4.8460,4.8460,-1.72%,开放申购,开放赎回,-1.15%
2020-08-10,4.9310,4.9310,-0.98%,开放申购,开放赎回,0.75%
2020-08-07,4.9800,4.9800,-0.32%,开放申购,开放赎回,-0.96%
2020-08-06,4.9960,4.9960,0.20%,开放申购,开放赎回,0.26%
2020-08-05,4.9860,4.9860,1.24%,开放申购,开放赎回,0.17%
2020-08-04,4.9250,4.9250,-0.91%,开放申购,开放赎回,0.11%
2020-08-03,4.9700,4.9700,1.97%,开放申购,开放赎回,1.75%
2020-07-31,4.8740,4.8740,2.05%,开放申购,开放赎回,0.71%
2020-07-30,4.7760,4.7760,0.53%,开放申购,开放赎回,-0.23%
2020-07-29,4.7510,4.7510,3.46%,开放申购,开放赎回,2.06%
2020-07-28,4.5920,4.5920,1.59%,开放申购,开放赎回,0.71%
2020-07-27,4.5200,4.5200,0.16%,开放申购,开放赎回,0.26%
2020-07-24,4.5130,4.5130,-5.66%,开放申购,开放赎回,-3.86%
2020-07-23,4.7840,4.7840,0.72%,开放申购,开放赎回,-0.24%
2020-07-22,4.7500,4.7500,0.72%,开放申购,开放赎回,0.37%
2020-07-21,4.7160,4.7160,1.48%,开放申购,开放赎回,0.20%
2020-07-20,4.6470,4.6470,2.97%,开放申购,开放赎回,3.11%
2020-07-17,4.5130,4.5130,0.87%,开放申购,开放赎回,0.13%
2020-07-16,4.4740,4.4740,-4.52%,开放申购,开放赎回,-4.50%
2020-07-15,4.6860,4.6860,-1.68%,开放申购,开放赎回,-1.56%
2020-07-14,4.7660,4.7660,-0.46%,开放申购,开放赎回,-0.83%
2020-07-13,4.7880,4.7880,3.17%,开放申购,开放赎回,1.77%
2020-07-10,4.6410,4.6410,0.41%,开放申购,开放赎回,-1.95%
2020-07-09,4.6220,4.6220,1.74%,开放申购,开放赎回,1.39%
2020-07-08,4.5430,4.5430,2.00%,开放申购,开放赎回,1.74%
2020-07-07,4.4540,4.4540,2.25%,开放申购,开放赎回,0.37%
2020-07-06,4.3560,4.3560,3.74%,开放申购,开放赎回,5.71%
2020-07-03,4.1990,4.1990,-0.14%,开放申购,开放赎回,2.01%
2020-07-02,4.2050,4.2050,0.86%,开放申购,开放赎回,2.13%
2020-07-01,4.1690,4.1690,0.14%,开放申购,开放赎回,1.38%
2020-06-30,4.1630,4.1630,2.49%,开放申购,开放赎回,0.78%
2020-06-29,4.0620,4.0620,-0.64%,开放申购,开放赎回,-0.61%
2020-06-24,4.0880,4.0880,1.24%,开放申购,开放赎回,0.30%
2020-06-23,4.0380,4.0380,0.80%,开放申购,开放赎回,0.18%
2020-06-22,4.0060,4.0060,1.09%,开放申购,开放赎回,-0.08%
2020-06-19,3.9630,3.9630,1.56%,开放申购,开放赎回,0.96%
2020-06-18,3.9020,3.9020,1.56%,开放申购,开放赎回,0.12%
2020-06-17,3.8420,3.8420,0.13%,开放申购,开放赎回,0.14%
2020-06-16,3.8370,3.8370,2.92%,开放申购,开放赎回,1.44%
2020-06-15,3.7280,3.7280,-1.43%,开放申购,开放赎回,-1.02%
2020-06-12,3.7820,3.7820,-0.29%,开放申购,开放赎回,-0.04%
2020-06-11,3.7930,3.7930,-0.08%,开放申购,开放赎回,-0.78%
2020-06-10,3.7960,3.7960,0.45%,开放申购,开放赎回,-0.42%
2020-06-09,3.7790,3.7790,1.07%,开放申购,开放赎回,0.62%
2020-06-08,3.7390,3.7390,0.56%,开放申购,开放赎回,0.24%
2020-06-05,3.7180,3.7180,0.38%,开放申购,开放赎回,0.40%
2020-06-04,3.7040,3.7040,-0.35%,开放申购,开放赎回,-0.14%
2020-06-03,3.7170,3.7170,1.28%,开放申购,开放赎回,0.07%
2020-06-02,3.6700,3.6700,0.14%,开放申购,开放赎回,0.20%
2020-06-01,3.6650,3.6650,4.24%,开放申购,开放赎回,2.21%
2020-05-29,3.5160,3.5160,0.86%,开放申购,开放赎回,0.22%
2020-05-28,3.4860,3.4860,-0.97%,开放申购,开放赎回,0.33%
2020-05-27,3.5200,3.5200,-1.32%,开放申购,开放赎回,-0.34%
2020-05-26,3.5670,3.5670,2.35%,开放申购,开放赎回,1.01%
2020-05-25,3.4850,3.4850,-0.20%,开放申购,开放赎回,0.15%
2020-05-22,3.4920,3.4920,-1.30%,开放申购,开放赎回,-1.89%
2020-05-21,3.5380,3.5380,-1.06%,开放申购,开放赎回,-0.55%
2020-05-20,3.5760,3.5760,-1.30%,开放申购,开放赎回,-0.51%
2020-05-19,3.6230,3.6230,2.63%,开放申购,开放赎回,0.81%
2020-05-18,3.5300,3.5300,-2.19%,开放申购,开放赎回,0.24%
2020-05-15,3.6090,3.6090,0.95%,开放申购,开放赎回,-0.07%
2020-05-14,3.5750,3.5750,-1.19%,开放申购,开放赎回,-0.96%
2020-05-13,3.6180,3.6180,0.36%,开放申购,开放赎回,0.22%
2020-05-12,3.6050,3.6050,0.75%,开放申购,开放赎回,-0.11%
2020-05-11,3.5780,3.5780,-0.17%,开放申购,开放赎回,-0.02%
2020-05-08,3.5840,3.5840,0.84%,开放申购,开放赎回,0.83%
2020-05-07,3.5540,3.5540,0.77%,开放申购,开放赎回,-0.23%
2020-05-06,3.5270,3.5270,3.34%,开放申购,开放赎回,0.63%
2020-04-30,3.4130,3.4130,3.46%,开放申购,开放赎回,1.33%
2020-04-29,3.2990,3.2990,0.52%,开放申购,开放赎回,0.44%
2020-04-28,3.2820,3.2820,1.30%,开放申购,开放赎回,-0.19%
2020-04-27,3.2400,3.2400,0.81%,开放申购,开放赎回,0.25%
2020-04-24,3.2140,3.2140,-1.05%,开放申购,开放赎回,-1.06%
2020-04-23,3.2480,3.2480,-1.04%,开放申购,开放赎回,-0.19%
2020-04-22,3.2820,3.2820,1.02%,开放申购,开放赎回,0.60%
2020-04-21,3.2490,3.2490,-1.07%,开放申购,开放赎回,-0.90%
2020-04-20,3.2840,3.2840,0.64%,开放申购,开放赎回,0.50%
2020-04-17,3.2630,3.2630,1.62%,开放申购,开放赎回,0.66%
2020-04-16,3.2110,3.2110,1.13%,开放申购,开放赎回,0.31%
2020-04-15,3.1750,3.1750,0.28%,开放申购,开放赎回,-0.57%
2020-04-14,3.1660,3.1660,2.93%,开放申购,开放赎回,1.59%
2020-04-13,3.0760,3.0760,-0.84%,开放申购,开放赎回,-0.49%
2020-04-10,3.1020,3.1020,-2.91%,开放申购,开放赎回,-1.04%
2020-04-09,3.1950,3.1950,-0.22%,开放申购,开放赎回,0.37%
2020-04-08,3.2020,3.2020,-0.71%,开放申购,开放赎回,-0.19%
2020-04-07,3.2250,3.2250,2.45%,开放申购,开放赎回,2.05%
2020-04-03,3.1480,3.1480,-0.57%,开放申购,开放赎回,-0.60%
2020-04-02,3.1660,3.1660,3.94%,开放申购,开放赎回,1.69%
2020-04-01,3.0460,3.0460,0.10%,开放申购,开放赎回,-0.57%
2020-03-31,3.0430,3.0430,-0.13%,开放申购,开放赎回,0.11%
2020-03-30,3.0470,3.0470,-1.07%,开放申购,开放赎回,-0.90%
2020-03-27,3.0800,3.0800,-0.10%,开放申购,开放赎回,0.26%
2020-03-26,3.0830,3.0830,-1.25%,开放申购,开放赎回,-0.60%
2020-03-25,3.1220,3.1220,3.51%,开放申购,开放赎回,2.17%
2020-03-24,3.0160,3.0160,2.31%,开放申购,开放赎回,2.34%
2020-03-23,2.9480,2.9480,-5.39%,开放申购,开放赎回,-3.11%
2020-03-20,3.1160,3.1160,0.29%,开放申购,开放赎回,1.61%
2020-03-19,3.1070,3.1070,1.04%,开放申购,开放赎回,-0.98%
2020-03-18,3.0750,3.0750,-1.06%,开放申购,开放赎回,-1.83%
2020-03-17,3.1080,3.1080,-0.64%,开放申购,开放赎回,-0.34%
2020-03-16,3.1280,3.1280,-6.29%,开放申购,开放赎回,-3.40%
2020-03-13,3.3380,3.3380,-1.07%,开放申购,开放赎回,-1.23%
2020-03-12,3.3740,3.3740,-2.06%,开放申购,开放赎回,-1.52%
2020-03-11,3.4450,3.4450,-2.30%,开放申购,开放赎回,-0.94%
2020-03-10,3.5260,3.5260,3.13%,开放申购,开放赎回,1.82%
2020-03-09,3.4190,3.4190,-4.74%,开放申购,开放赎回,-3.01%
2020-03-06,3.5890,3.5890,-1.21%,开放申购,开放赎回,-1.21%
2020-03-05,3.6330,3.6330,0.41%,开放申购,开放赎回,1.99%
2020-03-04,3.6180,3.6180,-1.39%,开放申购,开放赎回,0.63%
2020-03-03,3.6690,3.6690,0.33%,开放申购,开放赎回,0.74%
2020-03-02,3.6570,3.6570,2.81%,开放申购,开放赎回,3.15%
2020-02-28,3.5570,3.5570,-4.54%,开放申购,开放赎回,-3.71%
2020-02-27,3.7260,3.7260,-0.03%,开放申购,开放赎回,0.11%
2020-02-26,3.7270,3.7270,-4.63%,开放申购,开放赎回,-0.83%
2020-02-25,3.9080,3.9080,1.24%,开放申购,开放赎回,-0.60%
2020-02-24,3.8600,3.8600,3.24%,开放申购,开放赎回,-0.28%
2020-02-21,3.7390,3.7390,1.82%,开放申购,开放赎回,0.31%
2020-02-20,3.6720,3.6720,3.41%,开放申购,开放赎回,1.84%
2020-02-19,3.5510,3.5510,-0.39%,开放申购,开放赎回,-0.32%
2020-02-18,3.5650,3.5650,2.18%,开放申购,开放赎回,0.05%
2020-02-17,3.4890,3.4890,3.87%,开放申购,开放赎回,2.28%
2020-02-14,3.3590,3.3590,0.27%,开放申购,开放赎回,0.38%
2020-02-13,3.3500,3.3500,0.48%,开放申购,开放赎回,-0.71%
2020-02-12,3.3340,3.3340,1.28%,开放申购,开放赎回,0.87%
2020-02-11,3.2920,3.2920,1.70%,开放申购,开放赎回,0.39%
2020-02-10,3.2370,3.2370,0.62%,开放申购,开放赎回,0.51%
2020-02-07,3.2170,3.2170,0.31%,开放申购,开放赎回,0.33%
2020-02-06,3.2070,3.2070,1.52%,开放申购,开放赎回,1.72%
2020-02-05,3.1590,3.1590,0.25%,开放申购,开放赎回,1.25%
2020-02-04,3.1510,3.1510,5.28%,开放申购,开放赎回,1.34%
2020-02-03,2.9930,2.9930,-8.13%,开放申购,开放赎回,-7.72%
2020-01-23,3.2580,3.2580,-2.48%,开放申购,开放赎回,-2.75%
2020-01-22,3.3410,3.3410,2.90%,开放申购,开放赎回,0.28%
2020-01-21,3.2470,3.2470,-1.28%,开放申购,开放赎回,-1.41%
2020-01-20,3.2890,3.2890,2.59%,开放申购,开放赎回,0.66%
2020-01-17,3.2060,3.2060,-0.31%,开放申购,开放赎回,0.05%
2020-01-16,3.2160,3.2160,-0.43%,开放申购,开放赎回,-0.52%
2020-01-15,3.2300,3.2300,1.41%,开放申购,开放赎回,-0.54%
2020-01-14,3.1850,3.1850,-0.31%,开放申购,开放赎回,-0.28%
2020-01-13,3.1950,3.1950,2.24%,开放申购,开放赎回,0.75%
2020-01-10,3.1250,3.1250,0.77%,开放申购,开放赎回,-0.08%
2020-01-09,3.1010,3.1010,2.04%,开放申购,开放赎回,0.91%
2020-01-08,3.0390,3.0390,-0.46%,开放申购,开放赎回,-1.22%
2020-01-07,3.0530,3.0530,0.10%,开放申购,开放赎回,0.69%
2020-01-06,3.0500,3.0500,1.73%,开放申购,开放赎回,-0.01%
2020-01-03,2.9980,2.9980,0.07%,开放申购,开放赎回,-0.05%
2020-01-02,2.9960,2.9960,3.45%,开放申购,开放赎回,1.15%
2019-12-31,2.8960,2.8960,0.42%,开放申购,开放赎回,0.33%
2019-12-30,2.8840,2.8840,1.05%,开放申购,开放赎回,1.16%
2019-12-27,2.8540,2.8540,-1.69%,开放申购,开放赎回,-0.08%
2019-12-26,2.9030,2.9030,0.03%,开放申购,开放赎回,0.85%
2019-12-25,2.9020,2.9020,1.40%,开放申购,开放赎回,-0.03%
2019-12-24,2.8620,2.8620,2.51%,开放申购,开放赎回,0.67%
2019-12-23,2.7920,2.7920,-2.48%,开放申购,开放赎回,-1.40%
2019-12-20,2.8630,2.8630,-0.45%,开放申购,开放赎回,-0.40%
2019-12-19,2.8760,2.8760,-1.34%,开放申购,开放赎回,0.00%
2019-12-18,2.9150,2.9150,-0.27%,开放申购,开放赎回,-0.18%
2019-12-17,2.9230,2.9230,1.04%,开放申购,开放赎回,1.27%
2019-12-16,2.8930,2.8930,2.12%,开放申购,开放赎回,0.56%
2019-12-13,2.8330,2.8330,1.43%,开放申购,开放赎回,1.78%
2019-12-12,2.7930,2.7930,0.47%,开放申购,开放赎回,-0.30%
2019-12-11,2.7800,2.7800,-1.03%,开放申购,开放赎回,0.24%
2019-12-10,2.8090,2.8090,1.19%,开放申购,开放赎回,0.10%
2019-12-09,2.7760,2.7760,-0.22%,开放申购,开放赎回,0.08%
2019-12-06,2.7820,2.7820,1.42%,开放申购,开放赎回,0.43%
2019-12-05,2.7430,2.7430,1.52%,开放申购,开放赎回,0.74%
2019-12-04,2.7020,2.7020,0.15%,开放申购,开放赎回,-0.23%
2019-12-03,2.6980,2.6980,1.62%,开放申购,开放赎回,0.31%
2019-12-02,2.6550,2.6550,0.30%,开放申购,开放赎回,0.13%
2019-11-29,2.6470,2.6470,-0.04%,开放申购,开放赎回,-0.61%
2019-11-28,2.6480,2.6480,0.27%,开放申购,开放赎回,-0.47%
2019-11-27,2.6410,2.6410,1.62%,开放申购,开放赎回,-0.13%
2019-11-26,2.5990,2.5990,1.29%,开放申购,开放赎回,0.03%
2019-11-25,2.5660,2.5660,-1.31%,开放申购,开放赎回,0.72%
2019-11-22,2.6000,2.6000,-1.78%,开放申购,开放赎回,-0.63%
2019-11-21,2.6470,2.6470,-0.41%,开放申购,开放赎回,-0.25%
2019-11-20,2.6580,2.6580,-1.41%,开放申购,开放赎回,-0.78%
2019-11-19,2.6960,2.6960,2.43%,开放申购,开放赎回,0.85%
2019-11-18,2.6320,2.6320,0.50%,开放申购,开放赎回,0.62%
2019-11-15,2.6190,2.6190,-1.50%,开放申购,开放赎回,-0.64%
2019-11-14,2.6590,2.6590,1.22%,开放申购,开放赎回,0.16%
2019-11-13,2.6270,2.6270,1.82%,开放申购,开放赎回,-0.33%
2019-11-12,2.5800,2.5800,-0.15%,开放申购,开放赎回,0.17%
2019-11-11,2.5840,2.5840,-1.75%,开放申购,开放赎回,-1.83%
2019-11-08,2.6300,2.6300,0.42%,开放申购,开放赎回,-0.49%
2019-11-07,2.6190,2.6190,0.11%,开放申购,开放赎回,0.00%
2019-11-06,2.6160,2.6160,-0.98%,开放申购,开放赎回,-0.43%
2019-11-05,2.6420,2.6420,2.17%,开放申购,开放赎回,0.54%
2019-11-04,2.5860,2.5860,0.78%,开放申购,开放赎回,0.58%
2019-11-01,2.5660,2.5660,1.38%,开放申购,开放赎回,0.99%
2019-10-31,2.5310,2.5310,-0.71%,开放申购,开放赎回,-0.35%
2019-10-30,2.5490,2.5490,1.31%,开放申购,开放赎回,-0.50%
2019-10-29,2.5160,2.5160,-1.18%,开放申购,开放赎回,-0.87%
2019-10-28,2.5460,2.5460,1.92%,开放申购,开放赎回,0.85%
2019-10-25,2.4980,2.4980,1.79%,开放申购,开放赎回,0.48%
2019-10-24,2.4540,2.4540,-0.28%,开放申购,开放赎回,-0.02%
2019-10-23,2.4610,2.4610,-0.77%,开放申购,开放赎回,-0.43%
2019-10-22,2.4800,2.4800,1.35%,开放申购,开放赎回,0.50%
2019-10-21,2.4470,2.4470,-0.16%,开放申购,开放赎回,0.05%
2019-10-18,2.4510,2.4510,-1.65%,开放申购,开放赎回,-1.32%
2019-10-17,2.4920,2.4920,0.69%,开放申购,开放赎回,-0.05%
2019-10-16,2.4750,2.4750,-0.96%,开放申购,开放赎回,-0.41%
2019-10-15,2.4990,2.4990,-2.04%,开放申购,开放赎回,-0.56%
2019-10-14,2.5510,2.5510,2.08%,开放申购,开放赎回,1.15%
2019-10-11,2.4990,2.4990,-0.91%,开放申购,开放赎回,0.88%
2019-10-10,2.5220,2.5220,1.78%,开放申购,开放赎回,0.78%
2019-10-09,2.4780,2.4780,0.36%,开放申购,开放赎回,0.39%
2019-10-08,2.4690,2.4690,-0.76%,开放申购,开放赎回,0.29%
2019-09-30,2.4880,2.4880,-1.66%,开放申购,开放赎回,-0.92%
2019-09-27,2.5300,2.5300,1.69%,开放申购,开放赎回,0.11%
2019-09-26,2.4880,2.4880,-3.04%,开放申购,开放赎回,-0.89%
2019-09-25,2.5660,2.5660,-2.32%,开放申购,开放赎回,-1.00%
2019-09-24,2.6270,2.6270,0.08%,开放申购,开放赎回,0.28%
2019-09-23,2.6250,2.6250,-0.08%,开放申购,开放赎回,-0.98%
2019-09-20,2.6270,2.6270,1.31%,开放申购,开放赎回,0.24%
2019-09-19,2.5930,2.5930,1.93%,开放申购,开放赎回,0.46%
2019-09-18,2.5440,2.5440,0.87%,开放申购,开放赎回,0.25%
2019-09-17,2.5220,2.5220,-1.91%,开放申购,开放赎回,-1.74%
2019-09-16,2.5710,2.5710,0.67%,开放申购,开放赎回,-0.02%
2019-09-12,2.5540,2.5540,0.51%,开放申购,开放赎回,0.75%
2019-09-11,2.5410,2.5410,-1.24%,开放申购,开放赎回,-0.41%
2019-09-10,2.5730,2.5730,-1.38%,开放申购,开放赎回,-0.12%
2019-09-09,2.6090,2.6090,2.51%,开放申购,开放赎回,0.84%
2019-09-06,2.5450,2.5450,0.00%,开放申购,开放赎回,0.46%
2019-09-05,2.5450,2.5450,0.55%,开放申购,开放赎回,0.96%
2019-09-04,2.5310,2.5310,-0.04%,开放申购,开放赎回,0.93%
2019-09-03,2.5320,2.5320,1.00%,开放申购,开放赎回,0.21%
2019-09-02,2.5070,2.5070,3.21%,开放申购,开放赎回,1.31%
2019-08-30,2.4290,2.4290,-0.29%,开放申购,开放赎回,-0.16%
2019-08-29,2.4360,2.4360,-0.16%,开放申购,开放赎回,-0.10%
2019-08-28,2.4400,2.4400,-0.25%,开放申购,开放赎回,-0.29%
2019-08-27,2.4460,2.4460,1.96%,开放申购,开放赎回,1.35%
2019-08-26,2.3990,2.3990,-0.91%,开放申购,开放赎回,-1.17%
2019-08-23,2.4210,2.4210,0.21%,开放申购,开放赎回,0.49%
2019-08-22,2.4160,2.4160,-0.21%,开放申购,开放赎回,0.11%
2019-08-21,2.4210,2.4210,1.30%,开放申购,开放赎回,0.01%
2019-08-20,2.3900,2.3900,0.25%,开放申购,开放赎回,-0.11%
2019-08-19,2.3840,2.3840,3.34%,开放申购,开放赎回,2.10%
2019-08-16,2.3070,2.3070,0.52%,开放申购,开放赎回,0.29%
2019-08-15,2.2950,2.2950,1.64%,开放申购,开放赎回,0.25%
2019-08-14,2.2580,2.2580,0.67%,开放申购,开放赎回,0.42%
2019-08-13,2.2430,2.2430,-1.36%,开放申购,开放赎回,-0.63%
2019-08-12,2.2740,2.2740,3.41%,开放申购,开放赎回,1.45%
2019-08-09,2.1990,2.1990,-1.04%,开放申购,开放赎回,-0.71%
2019-08-08,2.2220,2.2220,1.60%,开放申购,开放赎回,0.93%
2019-08-07,2.1870,2.1870,-0.64%,开放申购,开放赎回,-0.32%
2019-08-06,2.2010,2.2010,-0.90%,开放申购,开放赎回,-1.56%
2019-08-05,2.2210,2.2210,-1.42%,开放申购,开放赎回,-1.62%
2019-08-02,2.2530,2.2530,-1.62%,开放申购,开放赎回,-1.41%
2019-08-01,2.2900,2.2900,-0.04%,开放申购,开放赎回,-0.81%
2019-07-31,2.2910,2.2910,-0.17%,开放申购,开放赎回,-0.67%
2019-07-30,2.2950,2.2950,-0.69%,开放申购,开放赎回,0.39%
2019-07-29,2.3110,2.3110,0.52%,开放申购,开放赎回,-0.12%
2019-07-26,2.2990,2.2990,0.31%,开放申购,开放赎回,0.24%
2019-07-25,2.2920,2.2920,1.06%,开放申购,开放赎回,0.48%
2019-07-24,2.2680,2.2680,2.39%,开放申购,开放赎回,0.80%
2019-07-23,2.2150,2.2150,1.10%,开放申购,开放赎回,0.45%
2019-07-22,2.1910,2.1910,0.41%,开放申购,开放赎回,-1.27%
2019-07-19,2.1820,2.1820,0.69%,开放申购,开放赎回,0.79%
2019-07-18,2.1670,2.1670,-1.05%,开放申购,开放赎回,-1.04%
2019-07-17,2.1900,2.1900,0.60%,开放申购,开放赎回,-0.20%
2019-07-16,2.1770,2.1770,0.00%,开放申购,开放赎回,-0.16%
2019-07-15,2.1770,2.1770,0.51%,开放申购,开放赎回,0.40%
2019-07-12,2.1660,2.1660,1.12%,开放申购,开放赎回,0.44%
2019-07-11,2.1420,2.1420,-0.51%,开放申购,开放赎回,0.08%
2019-07-10,2.1530,2.1530,0.42%,开放申购,开放赎回,-0.44%
2019-07-09,2.1440,2.1440,0.28%,开放申购,开放赎回,-0.18%
2019-07-08,2.1380,2.1380,-2.91%,开放申购,开放赎回,-2.58%
2019-07-05,2.2020,2.2020,0.96%,开放申购,开放赎回,0.19%
2019-07-04,2.1810,2.1810,-0.91%,开放申购,开放赎回,-0.33%
2019-07-03,2.2010,2.2010,-1.57%,开放申购,开放赎回,-0.94%
2019-07-02,2.2360,2.2360,-0.27%,开放申购,开放赎回,-0.03%
2019-07-01,2.2420,2.2420,4.18%,开放申购,开放赎回,
2019-06-30,2.1520,2.1520,--,开放申购,开放赎回,
2019-06-28,2.1520,2.1520,-0.92%,开放申购,开放赎回,
2019-06-27,2.1720,2.1720,2.45%,开放申购,开放赎回,
2019-06-26,2.1200,2.1200,0.86%,开放申购,开放赎回,
2019-06-25,2.1020,2.1020,-1.18%,开放申购,开放赎回,
2019-06-24,2.1270,2.1270,-0.09%,开放申购,开放赎回,
2019-06-20,2.1090,2.1090,2.23%,开放申购,开放赎回,
2019-06-19,2.0630,2.0630,2.38%,开放申购,开放赎回,
2019-06-18,2.0150,2.0150,0.25%,开放申购,开放赎回,
2019-06-17,2.0100,2.0100,-1.18%,开放申购,开放赎回,
2019-06-14,2.0340,2.0340,-1.60%,开放申购,开放赎回,-0.99%
2019-06-13,2.0670,2.0670,-0.29%,开放申购,开放赎回,0.05%
2019-06-12,2.0730,2.0730,-1.57%,开放申购,开放赎回,-0.56%
2019-06-11,2.1060,2.1060,3.13%,开放申购,开放赎回,2.58%
2019-06-10,2.0420,2.0420,1.59%,开放申购,开放赎回,0.86%
2019-06-06,2.0100,2.0100,-1.71%,开放申购,开放赎回,-1.17%
2019-06-05,2.0450,2.0450,-0.15%,开放申购,开放赎回,-0.03%
2019-06-04,2.0480,2.0480,-1.16%,开放申购,开放赎回,-0.96%
2019-06-03,2.0720,2.0720,-0.48%,开放申购,开放赎回,-0.30%
2019-05-31,2.0820,2.0820,0.43%,开放申购,开放赎回,-0.24%
2019-05-30,2.0730,2.0730,-0.91%,开放申购,开放赎回,-0.31%
2019-05-29,2.0920,2.0920,-0.48%,开放申购,开放赎回,0.16%
2019-05-28,2.1020,2.1020,0.67%,开放申购,开放赎回,0.61%
2019-05-27,2.0880,2.0880,2.45%,开放申购,开放赎回,1.38%
2019-05-24,2.0380,2.0380,-0.15%,开放申购,开放赎回,0.02%
2019-05-23,2.0410,2.0410,-3.18%,开放申购,开放赎回,-1.36%
2019-05-22,2.1080,2.1080,-0.61%,开放申购,开放赎回,-0.49%
2019-05-21,2.1210,2.1210,1.73%,开放申购,开放赎回,1.23%
2019-05-20,2.0850,2.0850,-2.20%,开放申购,开放赎回,-0.41%
2019-05-17,2.1320,2.1320,-2.78%,开放申购,开放赎回,-2.48%
2019-05-16,2.1930,2.1930,-0.99%,开放申购,开放赎回,0.58%
2019-05-15,2.2150,2.2150,3.46%,开放申购,开放赎回,1.91%
2019-05-14,2.1410,2.1410,-0.46%,开放申购,开放赎回,-0.69%
2019-05-13,2.1510,2.1510,-2.14%,开放申购,开放赎回,-1.21%
2019-05-10,2.1980,2.1980,4.57%,开放申购,开放赎回,3.10%
2019-05-09,2.1020,2.1020,-1.08%,开放申购,开放赎回,-1.48%
2019-05-08,2.1250,2.1250,-0.75%,开放申购,开放赎回,-1.12%
2019-05-07,2.1410,2.1410,1.95%,开放申购,开放赎回,0.69%
2019-05-06,2.1000,2.1000,-6.42%,开放申购,开放赎回,-5.58%
2019-04-30,2.2440,2.2440,-0.22%,开放申购,开放赎回,0.52%
2019-04-29,2.2490,2.2490,0.13%,开放申购,开放赎回,-0.77%
2019-04-26,2.2460,2.2460,-0.84%,开放申购,开放赎回,-1.20%
2019-04-25,2.2650,2.2650,-2.87%,开放申购,开放赎回,-2.43%
2019-04-24,2.3320,2.3320,1.13%,开放申购,开放赎回,0.09%
2019-04-23,2.3060,2.3060,-0.52%,开放申购,开放赎回,-0.51%
2019-04-22,2.3180,2.3180,-1.32%,开放申购,开放赎回,-1.70%
